gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-0.181164637766282,0,0,0,0,1,0,0,0,1,-1.162814422728143,-0.6605774327341568,0,0,0,0,0,0,1
0,0,0,0,-1.2842626174135892,1,0,0,0,1,0,1,1,0,0.9823044632795283,-0.9679284241159486,0,0,1,0,0,1,0
0,0,0,0,-0.8348523294091307,1,0,0,0,0,0,0,0,1,-0.6568119012800844,-0.7781459183790517,0,0,0,0,0,0,0
0,0,1,1,-0.34458656067699417,1,1,1,1,0,0,1,1,0,0.45141657192418816,-0.20076481213612063,1,0,0,0,0,1,0
1,1,0,0,1.616476514251552,1,1,0,0,0,0,0,0,1,-1.3171037161532886,-0.21952456674437304,0,1,0,1,1,0,0
1,0,0,0,-1.2025516559582332,1,0,1,0,0,1,0,0,1,0.580820495442052,-0.9149597052220595,0,0,1,0,0,0,1
0,0,1,1,1.616476514251552,1,1,1,1,1,1,1,1,1,1.6824128700043828,2.7093145335946103,0,1,1,0,0,1,0
1,0,0,0,-1.161696175230555,1,1,0,0,0,0,0,0,0,-1.3121266421718323,-0.9646178791850806,0,0,0,1,0,0,1
0,0,0,0,-1.2025516559582332,1,1,0,0,0,0,0,0,0,0.37510143754185765,-0.8958909664202594,0,0,1,0,0,1,0
0,1,1,0,-1.2842626174135892,1,0,1,0,0,0,0,0,1,-0.5058406571759096,-0.9877254828025397,0,0,0,0,0,1,0
1,0,0,0,0.4316675731488887,1,1,0,1,0,0,0,0,1,0.43316730065884795,0.4761092044291654,0,0,1,0,0,1,0
0,0,0,0,-0.9165632908644868,0,0,1,1,1,0,0,0,0,-0.7994880220818319,-0.8112734379872715,0,0,0,0,0,0,0
0,1,0,0,-1.2434071366859112,1,0,0,0,0,0,0,0,1,-0.6800382465268806,-0.9701795946689389,0,0,0,0,0,1,0
1,0,1,0,-0.7122858872260965,1,0,0,0,0,0,0,0,0,-1.5261408233744538,-0.8794044526645364,1,0,0,1,0,0,1
0,1,1,0,-1.2025516559582332,1,0,0,1,0,0,0,0,1,0.3253306977272945,-0.904079047549273,0,0,1,0,0,0,0
0,0,0,0,1.3304881491578058,0,0,1,0,1,1,1,1,0,-0.16076352779493844,0.7211998808110983,0,1,0,0,1,0,0
1,0,0,0,-0.22202011849396003,1,0,0,0,0,0,0,0,0,-1.4830061822018323,-0.7612621392316246,1,0,0,1,0,0,0
1,1,0,0,-1.2842626174135892,1,1,0,0,0,0,0,0,1,0.31869459908535314,-0.9767565439315968,0,0,1,0,0,1,0
1,0,0,0,0.10482372732746434,1,0,0,0,0,0,0,0,0,-1.466415935596978,-0.6767770325958713,1,0,0,1,0,0,0
1,0,0,0,-1.2434071366859112,1,0,0,0,0,0,0,0,1,-0.6037231121445503,-0.9707975630560343,0,0,0,0,0,0,0
0,0,0,0,1.1262107455194155,1,0,0,1,1,0,1,1,1,1.1565020526304992,1.6128179118920267,0,1,1,0,0,1,0
0,0,0,1,0.676800457514957,1,0,0,0,0,0,0,0,0,-1.504573502788143,-0.6029298103379741,1,0,0,1,1,0,0
1,0,0,0,-1.2025516559582332,0,0,1,1,0,0,0,0,1,-0.9736856114328029,-0.9624329195307078,0,0,0,0,0,0,1
0,0,1,1,-0.34458656067699417,1,0,0,0,0,0,0,0,0,-1.4896422808437741,-0.7741070535633926,1,0,0,1,0,0,1
1,0,1,1,1.2079217069747716,1,1,0,0,1,0,1,0,1,0.8064478492680714,1.3791375803718189,0,1,1,0,1,0,0
0,0,1,1,-0.30373107994931614,1,1,0,0,1,0,0,1,1,0.8064478492680714,0.035828798923250936,0,0,1,0,0,1,0
0,0,1,1,-0.9165632908644868,1,0,0,0,0,0,1,1,1,0.7981527259656442,-0.5993323515130975,0,0,1,0,0,1,0
1,0,1,1,1.4121991106131617,1,0,1,1,0,0,0,0,1,-0.3515513637507638,0.6846073241752365,0,1,0,0,0,0,0
1,1,0,0,-1.0391297330475209,1,1,0,0,0,0,1,0,1,0.6637717284663239,-0.7681701429873692,0,0,1,0,0,1,0
1,0,1,1,-0.34458656067699417,1,1,1,0,0,1,1,1,0,0.5376858542694307,-0.16039823427906935,0,0,0,0,0,0,0
1,1,1,0,1.616476514251552,1,1,1,1,1,1,1,1,1,1.7006621412697225,2.7003760622812667,0,1,1,0,0,0,0
1,0,0,0,0.8402223804256691,1,1,0,1,1,1,0,1,1,0.3021043524804988,0.7375981133686649,0,1,0,0,0,0,0
1,1,1,0,-1.2434071366859112,1,1,0,0,0,0,1,0,1,0.7317917395462268,-0.9405833229869784,0,0,1,0,0,0,1
0,0,0,0,-1.120840694502877,1,1,0,0,0,0,0,0,0,0.35685216627651795,-0.8270095615586643,0,0,1,0,0,1,0
0,0,1,0,0.7993668996979911,0,0,1,0,1,0,0,0,0,-0.9736856114328029,-0.14490488400260673,1,0,0,0,0,0,1
0,0,1,1,1.616476514251552,1,0,1,1,1,1,0,1,1,0.31703557442486735,1.302222586477984,0,1,0,0,0,1,0
1,0,1,1,1.5347655527961959,1,1,1,1,1,1,1,0,1,0.4796199911524404,1.5204757786203469,0,1,0,0,0,0,0
1,0,0,0,-0.9574187715921648,1,0,0,0,0,0,0,0,1,-1.481347157541347,-0.9373389889547278,1,0,0,1,0,0,1
0,0,0,0,-1.2434071366859112,1,0,0,0,0,0,0,0,0,-1.5029144781276575,-0.9974364145997526,0,0,0,1,0,0,1
0,0,0,0,-0.181164637766282,1,0,1,1,0,1,0,0,1,-0.16242255245542403,-0.27920265669815486,1,0,0,0,0,1,0
1,0,1,0,1.616476514251552,1,1,0,1,1,1,1,1,0,0.7019292956574892,1.7058883650484977,0,1,0,0,0,0,0
1,0,1,0,0.3908120924212107,0,0,1,0,0,0,1,0,1,-0.8177372933471719,-0.29184893833407094,0,0,0,0,0,0,0
0,0,1,0,-0.8757078101368088,1,1,0,1,0,0,1,1,1,1.2344762116733146,-0.5040327981031753,0,0,1,0,0,1,0
0,0,1,1,1.1670662262470934,1,0,1,0,0,0,0,0,1,-0.5008635831944531,0.29758255145721985,1,0,0,0,0,0,0
1,0,1,1,1.2487771877024496,1,1,1,0,1,1,0,1,0,0.3618292402579744,1.054726247446287,0,1,0,0,0,0,1
1,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,1,-0.628608482051832,-0.9893586849684347,0,0,0,0,0,0,1
1,0,1,1,-0.3854420414046722,1,1,0,0,0,0,0,0,1,-0.5456572490275601,-0.5385507465823597,1,0,0,0,1,0,0
0,0,1,0,1.1670662262470934,1,0,0,0,0,0,0,0,0,-1.478029108220376,-0.4451271686332627,0,1,0,1,1,0,0
1,0,0,0,-1.0391297330475209,1,0,0,0,0,0,0,0,0,-1.5029144781276575,-0.9528323392311903,1,0,0,1,0,0,1
1,0,0,0,-0.7531413679537746,1,0,0,0,0,0,0,0,0,-1.4730520342389197,-0.8879015179870978,1,0,0,1,0,0,0
0,1,1,1,-0.3854420414046722,1,0,0,1,1,0,0,1,1,0.7848805286817611,-0.06915961598434517,0,0,1,0,0,0,0
0,0,1,0,-0.9574187715921648,1,1,1,1,1,0,0,0,0,0.8943761562737998,-0.6274278428263979,0,0,1,0,0,0,0
0,1,1,0,-0.8757078101368088,1,1,0,0,1,0,1,1,1,1.153184003309528,-0.5102786928727463,0,0,1,0,0,1,0
0,0,0,0,0.6359449767872789,1,0,0,1,0,0,0,0,0,0.3435799689926347,0.6556731614794497,1,0,1,0,0,1,0
1,0,1,0,1.2487771877024496,1,0,0,0,0,0,0,0,1,-1.4879832561832886,-0.46454903222768873,0,1,0,1,0,0,0
0,0,0,0,-1.079985213775199,1,0,0,0,1,1,1,1,1,1.1664562005934118,-0.7678611587938214,0,0,1,0,0,0,1
0,0,0,0,-1.120840694502877,0,0,0,1,0,0,1,1,1,-0.45938796668231724,-0.9083386153603233,0,0,0,0,1,0,0
1,0,1,0,1.5347655527961959,1,1,1,1,0,1,0,0,1,0.769949306737392,1.632857743873548,0,1,1,0,1,0,0
1,0,0,0,-0.9982742523198429,1,0,0,0,0,0,1,1,1,0.04827357942622662,-0.7683908459827603,0,0,0,0,0,1,0
0,0,1,1,0.5542340153319228,1,1,0,0,0,0,0,0,0,-1.3220807901347449,-0.4949619049925967,1,0,0,1,0,0,1
1,0,0,1,-1.079985213775199,1,0,0,0,0,0,0,0,0,-1.5012554534671723,-0.9528323392311903,0,0,0,1,0,0,1
0,0,1,1,1.45305459134084,1,1,0,1,1,0,0,0,1,0.6504995311824406,1.5270527278830046,0,1,1,0,1,0,0
1,0,1,1,-0.05859819558324785,1,0,0,0,0,0,0,0,1,-1.4647569109364926,-0.6997080738170175,0,0,0,1,0,1,0
0,0,1,1,-0.3854420414046722,1,0,0,0,0,0,0,0,0,-1.4846652068623178,-0.8263695228720299,1,0,0,1,0,0,1
0,0,0,0,-1.079985213775199,1,0,0,0,1,0,0,1,0,0.6339092845775863,-0.7899755989320202,0,0,1,0,0,1,0
1,0,0,0,-1.2842626174135892,1,0,0,1,0,0,0,0,1,-0.46602406532425905,-0.9871957956136008,0,0,0,0,0,1,0
1,0,0,0,-1.2434071366859112,1,1,0,1,0,0,0,0,1,0.4862560897943823,-0.9455270700837414,0,0,1,0,0,1,0
1,1,1,0,0.4316675731488887,1,1,0,1,0,1,1,0,1,0.978986413958557,0.7353469428156746,0,0,1,0,0,1,0
1,0,1,1,0.5542340153319228,1,0,0,0,0,0,0,0,0,-1.4946193548252305,-0.6315329185406743,0,1,0,1,1,0,0
1,0,1,0,0.676800457514957,1,0,0,0,1,1,1,1,1,1.1432298553466156,1.1624734497962734,1,0,1,0,1,0,0
1,0,0,0,0.758511418970313,1,1,1,1,0,0,1,0,1,0.9955766605634114,1.125748471363177,1,0,1,0,0,1,0
1,0,1,1,-0.181164637766282,1,0,0,1,1,1,1,0,0,0.9325337234649651,0.2123691249366756,1,0,1,0,0,0,0
1,0,1,0,1.3304881491578058,1,1,0,1,0,0,1,0,1,0.8976942055947705,1.6127296306938703,0,0,1,0,0,0,0
1,0,0,0,0.758511418970313,1,1,0,0,0,0,0,1,0,0.6173190379727319,0.8219949388062615,0,0,1,0,0,0,0
1,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,0,-1.4647569109364926,-1.0004821159361514,0,0,0,1,0,1,0
1,0,0,1,-1.2842626174135892,1,0,0,1,0,0,0,0,1,0.3502160676345761,-0.9763372082403536,0,0,1,0,0,1,0
0,0,1,0,-0.34458656067699417,1,0,0,0,0,0,0,0,0,-1.4730520342389197,-0.7964863372960608,1,0,0,1,1,0,0
0,0,1,0,0.6359449767872789,0,0,0,1,1,0,0,0,0,-0.9985709813400845,-0.30136123743543186,1,0,0,0,0,0,1
1,1,1,0,-1.2842626174135892,1,1,1,0,0,0,0,0,1,0.5144595090226345,-0.9741522485859806,0,0,1,0,0,1,0
0,0,0,0,-1.2434071366859112,1,1,0,1,0,0,0,0,0,-0.35321038841124935,-0.9647282306827761,0,0,0,0,0,0,1
1,0,0,0,-0.22202011849396003,1,0,1,1,0,0,0,0,0,-0.31007574723862785,-0.35735358736618045,1,0,0,0,0,0,0
1,0,0,1,-1.2842626174135892,1,0,0,0,0,1,0,0,1,-0.49422748455251153,-0.9875709907057658,0,0,0,0,0,0,1
0,0,1,1,1.5347655527961959,0,0,0,1,1,1,1,1,1,-0.21219329226998715,0.8059719013408599,1,0,0,0,0,0,0
1,0,0,0,0.10482372732746434,1,1,0,0,0,0,0,0,0,0.3502160676345761,0.15397111235616293,0,0,1,0,1,0,0
1,0,0,0,1.4121991106131617,0,0,1,0,1,1,1,0,1,-0.5124767558178512,0.45646663783934815,1,0,0,0,0,0,0
1,0,0,0,-1.2434071366859112,1,0,0,0,0,0,0,0,0,-0.628608482051832,-0.973843264392433,0,0,0,0,0,0,1
0,0,1,1,-0.7122858872260965,1,0,0,0,0,0,0,0,0,-1.4680749602574634,-0.878963046673754,1,0,0,1,0,0,1
0,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,0,-1.5012554534671723,-1.000967662526012,0,0,0,1,0,0,1
1,0,1,1,1.2079217069747716,1,1,0,0,0,0,0,0,0,-1.3270578641162014,-0.3579715557532759,1,0,0,1,0,0,0
0,0,1,1,0.14567920805514237,1,0,0,0,0,0,0,0,0,-1.478029108220376,-0.6926897185635771,0,1,0,1,0,0,0
1,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,1,-1.4830061822018323,-1.0007248892310818,0,0,0,1,0,0,1
1,0,1,0,1.616476514251552,1,1,0,1,1,0,1,1,1,1.327381592660499,2.2877497420978705,0,1,1,0,0,0,0
1,0,1,0,1.5347655527961959,1,1,1,1,1,1,1,0,0,0.48459706513389694,1.4308924327910564,1,0,0,0,0,0,0
1,0,0,0,-1.2842626174135892,1,0,1,0,0,1,0,0,1,-0.35984648705319094,-0.9857832964430973,0,0,0,0,0,1,0
1,0,1,0,-0.34458656067699417,1,1,1,0,0,1,0,0,1,-0.2138523169304725,-0.4150674206609805,1,0,0,0,0,1,0
1,1,0,0,0.5133785346042448,1,0,1,0,1,0,0,1,0,-0.06951717146823937,0.2225876736232884,1,0,0,0,1,0,0
1,0,0,0,-0.14030915703860394,1,0,0,0,0,0,0,0,1,-1.4929603301647452,-0.7570246417201133,1,0,0,1,0,0,1
0,0,1,1,0.02311276587210824,1,1,0,1,1,1,0,0,0,0.789857602663217,0.26549233592733856,0,0,1,0,1,0,0
0,0,0,0,-1.0391297330475209,1,0,0,0,1,1,1,1,1,1.1813874225377807,-0.6939918662363852,0,0,1,0,0,1,0
0,0,0,0,-1.0391297330475209,1,0,0,0,0,0,1,0,1,0.5144595090226345,-0.777108614300713,0,0,1,0,0,0,1
1,0,1,0,-0.5897194450430624,1,1,0,0,0,0,0,0,1,0.2772189825732172,-0.43314299598352024,0,0,1,0,0,1,0
1,0,0,1,-1.2434071366859112,1,0,0,0,0,0,0,0,0,-1.5112096014300849,-0.9882551699914787,0,0,0,1,0,0,1
1,0,1,1,1.3713436298854838,1,1,0,1,1,0,1,1,0,0.49952828707826546,1.3011411418005672,0,1,0,0,0,0,0
0,0,0,0,-1.2025516559582332,1,0,0,0,0,0,0,0,1,-1.4995964288066868,-0.9832231416965591,0,0,0,1,0,0,1
0,0,1,0,1.616476514251552,1,1,0,0,0,0,0,0,0,-1.2723100503201816,-0.16452538029288485,0,1,0,1,1,0,0
0,0,1,1,1.616476514251552,1,1,1,1,0,1,0,0,0,0.064863826031081,1.0916277882756966,0,1,0,0,1,0,0
0,1,1,0,-0.7939968486814527,0,0,0,0,0,0,1,1,0,-0.6468577533171719,-0.7763361538168437,0,0,0,0,0,1,0
1,0,0,0,-0.34458656067699417,1,0,0,1,1,1,0,0,1,0.7019292956574892,-0.07948851616865359,0,0,1,0,0,1,0
1,0,1,0,1.5347655527961959,1,1,1,0,1,1,0,1,1,0.33196679636923637,1.3368288161553252,0,1,0,0,1,0,0
1,0,1,1,1.575621033523874,1,1,1,0,0,0,1,1,1,1.0752098442667126,2.0406506684578773,0,1,1,0,0,1,0
1,0,1,0,0.9627888226087032,1,1,0,1,1,0,0,0,0,-0.17569474973930746,0.4864381046134738,0,1,0,0,1,0,0
0,0,0,0,-1.079985213775199,1,1,0,0,0,0,1,1,1,0.9541010440512755,-0.7728269761901235,0,0,1,0,0,0,0
0,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,1,-0.6468577533171719,-0.9896014582633649,0,0,0,0,0,1,0
0,0,1,1,-0.4671530028600283,1,0,0,0,0,0,0,0,1,-0.6584709259405698,-0.6007448506836012,0,0,0,0,0,1,0
1,0,1,1,-0.7531413679537746,1,0,1,1,0,0,1,0,1,0.021729184858459708,-0.5957348926882209,0,0,0,0,0,1,0
1,0,1,0,-0.7939968486814527,1,1,1,0,0,0,0,1,1,0.03500138214234293,-0.611338594462379,0,0,0,0,0,1,0
0,0,0,0,-0.8348523294091307,1,1,0,0,0,0,1,1,1,0.9756683646375863,-0.5478423426883294,0,0,1,0,0,1,0
1,0,1,0,1.3304881491578058,1,1,0,1,0,0,0,1,1,0.8578776137431204,1.6083817816846635,0,0,1,0,0,1,0
1,0,0,0,-0.0994536763109259,1,0,1,1,1,0,0,0,1,0.6471814818614695,0.06681549947617602,0,0,1,0,1,0,0
0,0,0,0,-1.2434071366859112,0,0,0,0,0,0,0,0,0,-1.3370120120791138,-0.9891159116735043,0,0,0,0,0,1,0
0,0,1,1,-0.8348523294091307,1,0,0,0,0,0,0,0,1,-1.4830061822018323,-0.9070143973879761,0,0,0,1,1,0,0
1,0,1,0,0.9627888226087032,1,1,0,1,0,1,1,1,1,1.4086738010242856,1.6535376145417042,1,0,1,0,0,1,0
0,1,0,0,1.4121991106131617,1,0,1,1,0,1,1,0,1,0.9176025015205961,1.7010108288503523,0,1,1,0,0,0,0
1,0,1,1,-1.161696175230555,1,1,0,0,0,0,0,0,1,-0.4610469913428028,-0.9100159581252966,0,0,0,0,0,1,0
0,1,1,0,1.3304881491578058,1,0,1,1,1,0,0,1,0,0.9823044632795283,1.6945221607858507,0,0,1,0,0,1,0
1,0,1,0,1.1262107455194155,1,1,0,0,1,0,1,1,0,1.2062727924450622,1.668589558827384,0,1,1,0,1,0,0
0,0,1,0,0.18653468878282042,1,1,0,0,1,0,1,1,1,1.1515249786490427,0.650972187677617,0,0,1,0,0,1,0
1,0,0,0,1.616476514251552,1,0,0,0,0,0,0,0,1,-1.4929603301647452,-0.36128210068414396,0,1,0,1,1,0,0
0,0,1,1,0.7993668996979911,1,0,1,0,1,0,1,1,0,1.1780693732168095,1.305334498713,1,0,1,0,0,1,0
1,1,0,0,-0.7939968486814527,1,1,0,1,1,0,1,1,1,1.3970606284008877,-0.4073869564213667,0,0,1,0,0,1,0
0,1,0,0,0.9627888226087032,1,1,1,1,0,0,0,1,1,1.0635966716433143,1.2943876301415962,0,0,1,0,0,1,0
0,0,0,0,0.758511418970313,1,0,0,0,0,0,0,0,0,-1.4647569109364926,-0.5590319845546635,0,1,0,1,0,0,0
1,0,1,1,-1.0391297330475209,0,0,1,1,1,0,1,1,0,-0.19726207032561813,-0.8040343797384399,0,0,0,0,0,0,1
0,1,0,0,-0.6305749257707405,1,1,0,0,0,0,1,1,1,0.9756683646375863,-0.299750105569076,0,0,1,0,0,1,0
1,0,0,0,-0.5897194450430624,1,0,0,0,0,0,0,0,0,-1.4846652068623178,-0.8380667816277638,0,1,0,1,1,0,0
1,0,1,0,0.7176559382426351,1,1,0,0,0,1,1,1,0,1.148206929328072,1.223806812215489,1,0,1,0,0,1,0
0,1,0,0,-0.017742714855569806,1,0,0,1,0,1,0,0,0,-0.336620141806395,-0.20178004591492027,0,0,0,0,0,0,0
0,0,0,0,-1.2842626174135892,1,0,0,1,0,0,0,0,1,0.3286487470482657,-0.9766241221343622,0,0,1,0,0,1,0
1,0,1,0,0.5542340153319228,1,1,0,1,1,0,1,0,1,0.9905995865819555,0.8939661856033335,1,0,1,0,0,1,0
1,0,1,1,-0.6714304064984186,1,0,0,0,0,0,0,0,0,-1.4946193548252305,-0.8712605121346009,0,0,0,1,0,1,0
0,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,1,0.19924482353040135,-0.9783456054984134,0,0,1,0,0,0,1
0,0,1,0,0.758511418970313,1,1,0,0,1,0,1,1,1,1.1299576580627317,1.174281060049703,1,0,1,0,0,1,0
0,0,0,0,-0.30373107994931614,1,1,0,1,1,1,1,1,0,1.4634216148203052,0.23033434876151979,0,1,1,0,0,1,0
1,0,0,0,-0.9982742523198429,1,0,0,0,0,0,0,0,0,-0.7049236164341622,-0.8615495803373879,0,0,0,0,0,0,1
0,0,1,0,0.02311276587210824,1,0,0,1,0,1,0,0,1,-0.3664825856951328,-0.1897738029656387,1,0,0,0,1,0,0
1,0,0,0,0.8810778611533472,1,0,1,1,0,0,1,0,1,0.016752110877003207,0.5410179553737188,0,1,0,0,0,0,0
0,0,1,1,-0.5897194450430624,1,1,0,0,0,0,0,0,0,-1.3171037161532886,-0.8204767528950847,0,1,0,1,0,0,1
0,0,1,1,-0.22202011849396003,1,0,0,0,0,0,0,0,1,-1.4680749602574634,-0.7521250352224286,1,0,0,1,0,0,1
1,0,1,1,1.45305459134084,1,1,0,1,0,0,1,1,1,1.2029547431240912,1.9789421109464964,1,0,1,0,1,0,0
0,0,1,1,1.0853552647917375,1,1,0,0,0,0,0,0,0,-1.3054905435298905,-0.3324582894860526,0,1,0,1,0,0,1
0,1,1,0,0.9627888226087032,1,1,0,0,0,1,0,0,1,0.3999868074491392,0.87774451544208,0,0,1,0,0,0,0
1,1,0,0,1.616476514251552,1,1,0,0,0,0,0,0,0,-1.307149568190376,-0.21093922022365527,0,1,0,1,0,0,0
0,1,0,0,0.8810778611533472,1,1,0,1,0,1,1,0,0,0.24237946470302263,0.705728600834175,1,0,0,0,0,0,1
0,0,0,0,0.5950894960596009,1,0,0,0,0,0,0,0,1,-1.4680749602574634,-0.5921595041628833,0,1,0,1,0,0,1
1,0,0,1,0.7176559382426351,0,0,1,1,0,0,1,0,1,-0.7215138630390165,-0.03495065169870842,1,0,0,0,0,0,0
1,0,1,0,1.575621033523874,1,1,0,1,0,1,1,1,1,1.3058142720741885,2.2414903942638738,0,1,1,0,1,0,0
0,0,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,0,-0.6651070245825116,-0.9898442315582953,0,0,0,0,0,0,1
0,0,0,0,-1.2025516559582332,1,1,0,0,0,0,0,0,1,0.3551931416160326,-0.9122229880792087,0,0,1,0,0,1,0
0,0,0,0,-0.4671530028600283,0,0,1,0,0,1,0,0,0,-0.985298784056201,-0.6695379743470397,0,1,0,0,0,0,1
1,0,1,1,1.3713436298854838,0,0,0,0,0,1,1,1,0,-0.4726601639662009,0.47553537664114837,0,1,0,0,0,0,0
0,0,0,1,0.6359449767872789,1,0,0,1,1,1,1,0,1,1.0188030058102078,1.0331635647965665,0,1,1,0,0,0,1
1,1,1,0,0.5950894960596009,1,1,0,0,1,0,1,1,1,1.1697742499143824,1.1405135017548484,0,0,1,0,0,1,0
1,0,1,1,1.1262107455194155,1,1,0,0,0,0,0,0,0,-1.3552612833444535,-0.34466316513118617,1,0,0,1,1,0,0
1,0,0,0,0.18653468878282042,1,1,1,1,1,1,1,1,1,0.8562185890826346,0.4729310812955321,1,0,0,0,0,0,0
1,0,0,1,-0.5897194450430624,1,1,0,0,1,0,0,0,1,0.5227546323250617,-0.3886934127117316,0,0,1,0,1,0,0
1,0,1,1,1.616476514251552,1,1,1,1,1,1,1,1,0,0.831333219175353,1.887306227260068,0,1,0,0,1,0,0
0,0,1,0,-1.079985213775199,1,1,0,1,0,0,0,1,1,0.8611956630640911,-0.7834869308675187,0,0,1,0,0,1,0
1,1,1,0,0.02311276587210824,1,0,1,1,0,1,0,1,1,0.9541010440512755,0.3391188551898446,1,0,1,0,0,1,0
1,0,0,0,0.10482372732746434,1,1,1,1,1,1,0,0,1,1.0602786223223437,0.4926839993830449,0,0,1,0,0,0,1
0,0,0,0,0.18653468878282042,1,1,1,1,1,1,1,0,1,0.4680068185290425,0.3044464146138862,0,0,0,0,1,0,0
1,1,0,0,-1.2842626174135892,1,0,0,0,0,0,0,0,1,0.16108725633923657,-0.9788532223878132,0,0,1,0,0,1,0
1,0,1,0,1.575621033523874,1,1,0,0,0,0,0,0,0,-1.3386710367395993,-0.24567787169823083,0,1,0,1,0,0,0
1,1,1,0,-0.6714304064984186,1,1,0,0,0,0,1,0,1,0.6720668517687511,-0.3955352055688589,0,0,1,0,1,0,0
1,1,1,0,0.8810778611533472,1,1,0,0,0,0,0,0,0,0.30542240180146946,0.7203391391290727,0,0,1,0,0,0,0
0,0,1,1,1.616476514251552,1,0,1,1,1,1,1,1,0,0.6803619750711782,1.6958684490577371,0,1,0,0,0,0,0
0,0,0,0,-0.8348523294091307,1,1,1,0,0,0,0,0,1,0.4978692624177801,-0.5676614716744596,0,0,1,0,0,1,0
0,0,1,1,1.493910072068518,1,0,0,0,0,0,0,0,0,-1.481347157541347,-0.4192166369743352,0,1,0,1,0,0,0
1,1,0,0,-0.34458656067699417,1,1,0,1,1,0,1,1,1,1.265997680222538,0.09246118754063397,0,0,1,0,1,0,0
0,0,1,1,-0.9982742523198429,1,0,0,0,0,0,0,0,1,-1.4946193548252305,-0.9455932809823587,1,0,0,1,0,0,1
1,1,0,1,-0.8757078101368088,1,0,0,1,0,1,0,0,1,-0.3399381911273659,-0.7442017976878843,0,0,0,0,0,1,0
0,0,0,0,-0.9574187715921648,1,0,0,0,0,0,0,0,1,-0.6982875177922203,-0.8305187391853845,0,0,0,0,0,1,0
1,0,1,1,0.06396824659978628,1,0,0,0,0,0,1,0,0,0.44809852260321703,0.12230023251752503,0,0,1,0,0,1,0
0,0,0,0,1.3713436298854838,0,0,1,1,1,1,0,0,1,-0.5771787175767834,0.39286003456760293,0,1,0,0,0,0,1
0,0,1,0,0.3499566116935326,1,0,0,0,0,0,0,0,0,-1.4647569109364926,-0.6231241344162693,0,1,0,1,1,0,0
0,0,1,1,-0.6714304064984186,1,0,0,0,0,0,0,0,0,-1.5078915521091139,-0.8878132367889413,0,0,0,1,0,0,1
1,0,0,0,1.3304881491578058,1,1,0,1,1,0,1,1,0,1.3373357406234114,1.9177411703245155,0,1,1,0,1,0,0
1,0,0,0,-0.22202011849396003,1,0,0,0,0,0,0,0,0,-1.4763700835598907,-0.7469385148307353,1,0,0,1,0,0,1
1,0,1,1,1.45305459134084,1,0,0,1,1,1,1,1,0,1.3589030612097224,2.2225982178583865,1,0,1,0,1,0,0
1,1,0,0,-0.3854420414046722,1,1,0,1,1,0,1,1,1,1.3804703817960333,0.08663462846230624,0,0,1,0,0,1,0
1,0,0,0,0.02311276587210824,1,0,0,0,0,0,0,0,0,-1.4747110588994052,-0.7051373675036411,0,1,0,1,0,0,1
1,1,0,0,-0.30373107994931614,1,1,0,1,0,0,1,0,1,0.8197200465519552,-0.040203382989019126,0,0,1,0,0,1,0
1,0,1,1,1.616476514251552,1,1,1,1,1,1,1,1,0,1.6475733521341887,2.5660341489866405,0,1,1,0,0,0,0
1,0,1,0,0.26824565023817654,1,0,0,0,0,0,0,0,1,-1.4713930095784342,-0.6608864169277046,0,1,0,1,0,0,0
1,0,0,1,1.2079217069747716,1,0,0,0,0,0,0,0,0,-1.4863242315228034,-0.45779552056871786,0,1,0,1,0,0,0
1,0,0,1,0.8402223804256691,1,0,0,0,0,0,0,0,0,-1.4946193548252305,-0.5450835552459393,0,1,0,1,0,0,0
0,0,0,0,0.8402223804256691,1,0,1,1,1,1,0,1,0,1.1515249786490427,1.3846992958556774,0,1,1,0,0,0,1
1,0,0,0,-0.5897194450430624,1,1,0,0,1,1,1,1,1,0.5708663474791394,-0.38039498008502226,1,0,0,0,1,0,0
1,1,1,0,1.2079217069747716,1,1,1,1,1,0,0,0,1,0.8064478492680714,1.470354128367004,0,0,1,0,0,1,0
0,0,1,0,1.5347655527961959,1,1,1,0,1,1,0,0,0,0.016752110877003207,1.0913850149807662,0,1,0,0,1,0,0
1,1,0,0,-0.22202011849396003,1,1,0,1,0,1,1,1,1,1.322404518679043,0.2987302070332541,1,0,1,0,0,0,0
0,0,1,0,1.1670662262470934,1,1,0,0,1,1,1,1,1,1.2776108528459358,1.867641590370712,1,0,1,0,0,0,0
1,1,1,0,0.8402223804256691,1,1,0,1,1,0,1,1,1,1.2958601241112755,1.4117354127911,0,0,1,0,0,1,0
